master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_rom,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,calBPmax,calBPmin,phase_start,phase_end,references
8005,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4468,Kainohana Shellmound,51,4,,６号,男,M,壮年,21,39,1,0,0,0,0,30,第四地域（関東～中部）,中期末,End of Middle Jomon,End of Middle Jomon,4540,4395,-4540,-4395,Chiba Prefecture Cultural Property Center 1999
8006,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4388,Kainohana Shellmound,51,6,,７号,男,M,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期末～後期初頭,End of Middle Jomon,Start of Late Jomon,4540,4235,-4540,-4235,Chiba Prefecture Cultural Property Center 1999
8007,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,８号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8008,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,９号,男,M,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8009,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,１０号,男,M,熟年～老年,35,70,1,0,0,0,0,52.5,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8010,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,１１号,女,F,青年,15,29,1,0.3333333333,0.333333333,0,0,22,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8011,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,１２号,男,M,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8012,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,１３号,X,,幼児（新生児）,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8013,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4067,Kainohana Shellmound,51,4,,１４号,男,M,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期初頭～中葉,Start of Late Jomon,Mid Late Jomon,4490,3643,-4490,-3643,Chiba Prefecture Cultural Property Center 1999
8014,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3538,Kainohana Shellmound,51,2,,１５号,女,F,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期前半,Late Jomon First Half,Late Jomon First Half,3855,3220,-3855,-3220,Chiba Prefecture Cultural Property Center 1999
8015,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3538,Kainohana Shellmound,51,2,,１６号,男,M,壮年,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期前半？,Late Jomon First Half,Late Jomon First Half,3855,3220,-3855,-3220,Chiba Prefecture Cultural Property Center 1999
8016,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3855,Kainohana Shellmound,51,8,,１７号,女,F,壮年,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期中葉,Mid Late Jomon,Mid Late Jomon,4067,3643,-4067,-3643,Chiba Prefecture Cultural Property Center 1999
8017,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,１８号,男,M,壮年,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8018,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3855,Kainohana Shellmound,51,8,,１９号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,後期中葉,Mid Late Jomon,Mid Late Jomon,4067,3643,-4067,-3643,Chiba Prefecture Cultural Property Center 1999
8019,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3855,Kainohana Shellmound,51,8,,２０号,男,M,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期中葉,Mid Late Jomon,Mid Late Jomon,4067,3643,-4067,-3643,Chiba Prefecture Cultural Property Center 1999
8020,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,２１号,女,F,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8021,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3855,Kainohana Shellmound,51,8,,２２号,女,F,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期中葉,Mid Late Jomon,Mid Late Jomon,4067,3643,-4067,-3643,Chiba Prefecture Cultural Property Center 1999
8022,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,２３号,女,F,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8023,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,２４号,女,F,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8024,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,#N/A,Kainohana Shellmound,51,153,,２５号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,不明,uk,uk,,,,,Chiba Prefecture Cultural Property Center 1999
8025,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3855,Kainohana Shellmound,51,8,,２６号,女,F,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期中葉,Mid Late Jomon,Mid Late Jomon,4067,3643,-4067,-3643,Chiba Prefecture Cultural Property Center 1999
8026,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3855,Kainohana Shellmound,51,2,,２７号,男,M,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期,Late Jomon,Late Jomon,4490,3220,-4490,-3220,Chiba Prefecture Cultural Property Center 1999
8027,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3538,Kainohana Shellmound,51,2,,２８号,X,,幼児４才前後,4,4,0,0,0,1,1,4,第四地域（関東～中部）,後期前半,Late Jomon First Half,Late Jomon First Half,3855,3220,-3855,-3220,Chiba Prefecture Cultural Property Center 1999
8028,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3538,Kainohana Shellmound,51,2,,２９号,X,,乳児２ヶ月くらい,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期前半,Late Jomon First Half,Late Jomon First Half,3855,3220,-3855,-3220,Chiba Prefecture Cultural Property Center 1999
8029,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4067,Kainohana Shellmound,51,4,,３０号,男,M,X,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期初頭～中葉,Start of Late Jomon,Mid Late Jomon,4490,3643,-4490,-3643,Chiba Prefecture Cultural Property Center 1999
8030,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4067,Kainohana Shellmound,51,4,,３１号,女,F,壮年,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期初頭～中葉,Start of Late Jomon,Mid Late Jomon,4490,3643,-4490,-3643,Chiba Prefecture Cultural Property Center 1999
8031,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4388,Kainohana Shellmound,51,6,,３２号,不明,,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期末～後期初頭,End of Middle Jomon,Start of Late Jomon,4540,4235,-4540,-4235,Chiba Prefecture Cultural Property Center 1999
8032,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3855,Kainohana Shellmound,51,8,,３３号,不明,,不明,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,後期中葉,Mid Late Jomon,Mid Late Jomon,4067,3643,-4067,-3643,Chiba Prefecture Cultural Property Center 1999
8033,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4468,Kainohana Shellmound,51,4,,３４号,男,M,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,中期末,End of Middle Jomon,End of Middle Jomon,4540,4395,-4540,-4395,Chiba Prefecture Cultural Property Center 1999
8034,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4388,Kainohana Shellmound,51,6,,３５号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期末～後期初頭,End of Middle Jomon,Start of Late Jomon,4540,4235,-4540,-4235,Chiba Prefecture Cultural Property Center 1999
8035,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4388,Kainohana Shellmound,51,6,,３６号,男,M,熟年,35,49,1,0,0,0,0,42,第四地域（関東～中部）,中期末＝後期初頭,End of Middle Jomon,Start of Late Jomon,4540,4235,-4540,-4235,Chiba Prefecture Cultural Property Center 1999
8036,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,３７号,X,,新生児,0,0,0,0,0,1,1,0,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8037,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,３８号,X,,幼児,1,10,0.6,0.6,0.6,0.5,0,5.5,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8038,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,３９号,X,,幼児,1,10,0.6,0.6,0.6,0.5,0,5.5,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8039,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-4363,Kainohana Shellmound,51,21,,４０号,男,M,壮年,21,39,1,0,0,0,0,30,第四地域（関東～中部）,後期初頭,Start of Late Jomon,Start of Late Jomon,4490,4235,-4490,-4235,Chiba Prefecture Cultural Property Center 1999
8040,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",貝の花貝塚,1貝の花貝塚,1貝の花貝塚-3855,Kainohana Shellmound,51,8,,４１号,女,F,成人,20,39,1,0,0,0,0,29.5,第四地域（関東～中部）,後期中葉,Mid Late Jomon,Mid Late Jomon,4067,3643,-4067,-3643,Chiba Prefecture Cultural Property Center 1999
